application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3608,Male,False,3.17,Humanities,White,640.0,3.0,Media/Entertainment,Reject
704,Female,False,3.28,Humanities,Other,650.0,6.0,PE/VC,Admit
1608,Female,False,3.33,Humanities,White,690.0,3.0,Consulting,Admit
4880,Female,True,3.12,Humanities,,610.0,4.0,Consulting,Reject
2507,Female,False,3.5,Business,Hispanic,740.0,5.0,Other,Admit
956,Female,False,3.24,Business,Black,670.0,5.0,Consulting,Reject
4809,Male,False,3.29,Humanities,White,670.0,4.0,PE/VC,Admit
5773,Female,False,3.02,Business,Asian,640.0,6.0,Investment Management,Reject
2991,Male,True,3.18,STEM,,680.0,6.0,Other,Reject
746,Male,False,2.98,Business,White,570.0,5.0,PE/VC,Reject
4121,Male,False,3.27,STEM,Asian,680.0,4.0,Consulting,Admit
287,Female,True,3.33,STEM,,640.0,7.0,Consulting,Admit
3958,Male,False,3.41,Business,Asian,720.0,3.0,Investment Management,Admit
5698,Male,False,3.27,Humanities,White,770.0,5.0,Investment Management,Admit
722,Male,False,3.26,STEM,Asian,710.0,6.0,Investment Management,Admit
5018,Female,True,3.14,Business,,650.0,4.0,Investment Management,Reject
401,Male,False,3.15,Humanities,Black,610.0,6.0,Consulting,Reject
3691,Male,False,3.36,Business,Other,700.0,5.0,Technology,Admit
1104,Male,True,3.35,Humanities,,720.0,5.0,Real Estate,Reject
4950,Male,False,3.26,Humanities,White,660.0,5.0,PE/VC,Admit
1047,Female,True,3.03,STEM,,600.0,4.0,Financial Services,Reject
370,Female,False,3.16,Humanities,White,620.0,5.0,Technology,Admit
822,Male,False,3.38,Humanities,White,700.0,6.0,CPG,Admit
2462,Male,False,3.44,Humanities,Other,700.0,7.0,Investment Banking,Reject
5792,Male,True,3.66,Humanities,,680.0,5.0,Technology,Admit
5881,Male,True,3.12,STEM,,600.0,5.0,Consulting,Reject
994,Male,True,2.92,Humanities,,570.0,4.0,Consulting,Reject
5999,Male,False,3.48,Business,Hispanic,730.0,6.0,Consulting,Admit
2005,Female,False,3.27,Business,White,660.0,4.0,Health Care,Admit
1870,Female,True,3.24,Humanities,,650.0,5.0,Other,Reject
1688,Male,False,3.36,Humanities,Asian,670.0,5.0,Other,Reject
5790,Male,False,3.05,Humanities,Black,590.0,5.0,Technology,Reject
4763,Male,True,2.96,Humanities,,600.0,6.0,Investment Banking,Reject
5835,Male,True,3.36,Humanities,,690.0,6.0,PE/VC,Admit
3113,Female,False,3.42,Humanities,White,690.0,5.0,Consulting,Admit
5337,Female,False,3.27,STEM,Black,660.0,7.0,PE/VC,Admit
679,Female,True,3.26,STEM,,700.0,3.0,Other,Admit
2219,Male,False,3.35,Humanities,White,740.0,5.0,Nonprofit/Gov,Admit
3981,Female,False,3.39,Humanities,Hispanic,710.0,6.0,Consulting,Admit
749,Male,False,3.37,Humanities,White,700.0,4.0,Consulting,Admit
6112,Male,False,3.05,Humanities,White,610.0,5.0,Investment Banking,Reject
807,Female,False,3.26,Business,White,710.0,5.0,Investment Banking,Admit
5770,Male,False,3.49,Humanities,Black,690.0,4.0,Real Estate,Admit
2924,Female,False,3.31,Business,Hispanic,690.0,3.0,Nonprofit/Gov,Reject
6019,Male,True,3.47,Business,,770.0,6.0,Financial Services,Admit
153,Female,True,3.32,Humanities,,650.0,5.0,Real Estate,Admit
4115,Female,False,3.28,STEM,Hispanic,700.0,7.0,PE/VC,Reject
3310,Male,False,3.41,Humanities,White,760.0,4.0,Financial Services,Admit
1576,Male,False,3.2,STEM,Asian,700.0,7.0,Financial Services,Reject
3171,Male,False,3.5,Business,White,670.0,5.0,Consulting,Reject
3248,Male,False,3.35,STEM,White,650.0,7.0,Investment Banking,Reject
740,Female,False,3.28,Humanities,Hispanic,670.0,6.0,Investment Banking,Reject
576,Female,True,3.17,Humanities,,630.0,6.0,Investment Management,Admit
1683,Male,False,3.33,STEM,White,710.0,4.0,Financial Services,Admit
5124,Male,False,3.49,Humanities,Other,710.0,5.0,Financial Services,Admit
578,Male,False,3.23,Business,Asian,570.0,4.0,Technology,Reject
6176,Female,False,3.38,Humanities,Hispanic,680.0,3.0,Technology,Admit
910,Female,False,3.13,Humanities,Asian,640.0,7.0,Investment Banking,Reject
3858,Male,False,3.27,Humanities,Hispanic,680.0,5.0,Consulting,Admit
3088,Male,False,3.26,Humanities,White,710.0,6.0,Technology,Admit
1673,Male,False,3.23,STEM,Hispanic,650.0,3.0,Consulting,Reject
1063,Female,True,3.26,Humanities,,750.0,7.0,Investment Management,Admit
5295,Male,False,3.38,Business,Hispanic,680.0,6.0,Consulting,Admit
5883,Male,False,3.66,Humanities,Asian,710.0,7.0,Other,Reject
725,Male,False,3.18,STEM,White,680.0,4.0,PE/VC,Reject
2486,Male,True,3.53,Humanities,,660.0,5.0,Investment Banking,Reject
3503,Male,False,3.13,Business,White,630.0,5.0,PE/VC,Reject
2735,Male,False,3.26,Business,White,680.0,4.0,PE/VC,Admit
225,Female,False,3.24,STEM,Asian,670.0,4.0,Consulting,Admit
5329,Female,False,3.02,Business,Asian,630.0,6.0,PE/VC,Reject
3220,Male,False,3.27,Humanities,Hispanic,690.0,5.0,Technology,Admit
3410,Female,True,3.49,Business,,680.0,3.0,PE/VC,Admit
1947,Male,False,3.21,Business,Black,620.0,6.0,Investment Banking,Reject
1811,Male,False,3.25,Humanities,Black,680.0,5.0,Other,Admit
2242,Male,False,3.39,Business,Hispanic,750.0,4.0,Energy,Admit
444,Female,False,3.44,Humanities,Hispanic,740.0,5.0,Technology,Admit
5001,Male,True,3.35,STEM,,760.0,5.0,PE/VC,Admit
2862,Male,False,3.29,Humanities,Hispanic,610.0,5.0,Investment Banking,Reject
3549,Male,False,3.21,STEM,Other,700.0,5.0,Consulting,Admit
5854,Male,False,3.34,Humanities,Black,700.0,5.0,Financial Services,Admit
3944,Male,True,3.34,STEM,,710.0,5.0,Nonprofit/Gov,Reject
3639,Male,False,2.98,STEM,Black,580.0,5.0,Investment Banking,Reject
3956,Male,False,3.29,STEM,Hispanic,640.0,6.0,PE/VC,Reject
1262,Female,False,3.09,Humanities,Asian,660.0,5.0,Financial Services,Reject
2128,Male,False,3.35,Humanities,Black,720.0,5.0,Consulting,Admit
5743,Male,False,3.42,Humanities,Hispanic,690.0,5.0,Energy,Admit
358,Female,True,3.03,Humanities,,660.0,5.0,Consulting,Admit
5466,Female,True,3.28,Humanities,,680.0,5.0,Consulting,Admit
2039,Female,False,3.35,STEM,Black,600.0,5.0,Nonprofit/Gov,Reject
2684,Female,False,3.44,Humanities,Asian,690.0,6.0,Technology,Admit
5725,Male,False,3.49,Business,Hispanic,680.0,6.0,Other,Admit
2465,Female,False,2.98,Humanities,Asian,600.0,5.0,PE/VC,Reject
1809,Female,False,3.27,Business,Black,640.0,5.0,Financial Services,Reject
41,Female,True,3.12,Business,,610.0,4.0,PE/VC,Admit
5429,Male,False,3.39,Business,Asian,610.0,5.0,Nonprofit/Gov,Reject
379,Female,False,3.11,STEM,Other,610.0,6.0,PE/VC,Admit
3206,Female,False,3.27,Business,White,760.0,6.0,Consulting,Admit
3388,Male,False,3.26,Humanities,Asian,700.0,4.0,Consulting,Admit
5553,Female,False,3.22,STEM,Black,630.0,3.0,Consulting,Reject
4824,Female,False,3.3,Business,White,740.0,5.0,Consulting,Admit
2868,Female,False,3.11,Humanities,Asian,600.0,5.0,Investment Banking,Reject
1381,Male,False,3.53,Business,White,690.0,5.0,Nonprofit/Gov,Admit
4755,Male,True,3.24,Business,,590.0,5.0,CPG,Reject
2746,Male,False,3.53,Business,Black,690.0,5.0,Consulting,Admit
3487,Male,True,3.29,Business,,670.0,4.0,CPG,Admit
863,Male,False,3.0,STEM,White,590.0,6.0,Nonprofit/Gov,Reject
1735,Female,False,3.2,STEM,White,650.0,4.0,Other,Reject
851,Male,False,3.28,STEM,White,710.0,5.0,Technology,Admit
1892,Male,False,3.5,Humanities,Black,700.0,5.0,Other,Admit
5598,Male,True,3.19,Business,,670.0,6.0,PE/VC,Reject
1041,Male,False,3.17,Humanities,White,670.0,5.0,Real Estate,Reject
829,Male,False,3.58,STEM,Black,740.0,4.0,Health Care,Admit
753,Male,True,3.63,Business,,700.0,6.0,Technology,Admit
2533,Male,False,3.36,Humanities,Hispanic,740.0,6.0,Consulting,Admit
837,Male,False,3.44,Business,Hispanic,740.0,6.0,Consulting,Admit
4860,Male,True,3.2,Business,,610.0,6.0,Nonprofit/Gov,Reject
2730,Female,False,3.36,Business,Black,680.0,4.0,Nonprofit/Gov,Admit
6126,Male,False,3.35,STEM,Hispanic,740.0,6.0,Consulting,Admit
5253,Female,False,3.38,Business,Asian,710.0,5.0,Financial Services,Admit
5471,Male,False,3.25,STEM,Other,610.0,4.0,Consulting,Reject
3405,Female,False,3.43,Humanities,White,780.0,5.0,Consulting,Admit
4973,Female,False,3.18,STEM,Hispanic,610.0,3.0,PE/VC,Reject
298,Male,False,3.14,Business,Black,660.0,5.0,Financial Services,Reject
303,Male,False,3.2,Humanities,Hispanic,650.0,6.0,Technology,Reject
2376,Male,False,3.3,Humanities,Hispanic,630.0,6.0,PE/VC,Reject
3695,Male,False,3.24,STEM,Asian,700.0,5.0,Investment Management,Admit
24,Male,False,3.4,Business,White,680.0,6.0,PE/VC,Admit
3244,Male,False,3.21,Humanities,Asian,690.0,4.0,Technology,Admit
3008,Male,False,3.39,Humanities,Asian,720.0,4.0,Technology,Admit
4179,Male,False,3.31,Humanities,Asian,620.0,4.0,Investment Management,Reject
1718,Female,False,3.36,Business,White,680.0,5.0,Consulting,Admit
447,Female,False,3.03,Business,Black,590.0,4.0,Consulting,Reject
1187,Female,False,3.74,Humanities,White,760.0,4.0,Nonprofit/Gov,Admit
3736,Male,False,3.18,STEM,Hispanic,620.0,5.0,Technology,Reject
2310,Male,True,3.15,Business,,620.0,5.0,Consulting,Reject
5581,Male,False,3.45,Business,White,680.0,6.0,Media/Entertainment,Admit
4394,Male,True,3.29,STEM,,710.0,4.0,Consulting,Reject
5735,Female,False,3.32,STEM,Asian,670.0,4.0,Technology,Admit
6059,Male,False,3.4,Business,Black,680.0,6.0,PE/VC,Admit
1096,Male,False,3.31,STEM,Other,680.0,3.0,PE/VC,Admit
5299,Male,False,3.27,STEM,Other,640.0,6.0,Technology,Reject
5963,Male,True,3.28,Humanities,,640.0,5.0,Technology,Reject
3042,Female,True,3.11,Humanities,,610.0,3.0,Nonprofit/Gov,Reject
2714,Male,True,3.17,Business,,660.0,5.0,Consulting,Reject
4720,Male,True,3.03,Humanities,,600.0,6.0,Consulting,Reject
1900,Male,False,3.39,Humanities,White,660.0,6.0,Health Care,Admit
548,Female,False,3.5,Humanities,White,680.0,6.0,Consulting,Admit
4278,Female,False,3.27,STEM,Asian,700.0,6.0,CPG,Admit
2492,Female,False,3.19,Business,Asian,590.0,2.0,Nonprofit/Gov,Reject
17,Female,False,3.32,Business,Asian,710.0,5.0,PE/VC,Admit
5265,Female,False,3.18,Business,White,670.0,5.0,Other,Reject
859,Female,False,3.45,STEM,Hispanic,710.0,4.0,Health Care,Admit
1316,Male,False,3.22,STEM,Other,730.0,4.0,Consulting,Admit
5701,Male,False,3.43,Business,Asian,760.0,5.0,Investment Banking,Admit
242,Female,False,3.11,STEM,Asian,620.0,4.0,Financial Services,Admit
3558,Female,False,3.19,Humanities,Other,570.0,6.0,Technology,Reject
344,Female,False,3.18,STEM,White,590.0,6.0,Nonprofit/Gov,Admit
294,Female,False,3.35,Business,Asian,670.0,5.0,Technology,Admit
2975,Male,False,3.26,STEM,White,650.0,7.0,PE/VC,Reject
4751,Male,False,3.17,STEM,Asian,570.0,5.0,Consulting,Reject
4655,Male,False,3.34,Business,Asian,700.0,7.0,Consulting,Admit
2580,Male,False,3.14,STEM,Asian,660.0,6.0,Technology,Reject
3348,Female,True,3.43,Business,,620.0,4.0,Consulting,Reject
5819,Male,True,3.32,STEM,,670.0,7.0,Investment Banking,Admit
283,Male,False,3.58,Business,White,740.0,4.0,Investment Banking,Admit
5984,Female,False,3.45,STEM,Black,740.0,5.0,Investment Banking,Admit
2968,Male,False,3.08,Humanities,White,570.0,4.0,Investment Banking,Reject
5740,Female,True,2.96,Business,,650.0,5.0,Consulting,Reject
2570,Male,False,3.14,Business,Hispanic,700.0,4.0,Health Care,Reject
3259,Male,False,3.32,Business,Other,640.0,6.0,Consulting,Reject
5749,Male,False,3.24,Business,Other,640.0,7.0,CPG,Reject
5811,Male,False,3.41,Humanities,White,640.0,6.0,Financial Services,Reject
2390,Female,False,3.57,Humanities,Black,690.0,6.0,Consulting,Admit
3469,Male,False,3.24,Business,Black,650.0,6.0,PE/VC,Reject
5548,Male,False,3.34,Business,Hispanic,650.0,5.0,Health Care,Reject
5310,Male,False,3.08,Business,White,590.0,5.0,Consulting,Reject
2057,Male,True,3.43,Business,,700.0,5.0,Technology,Admit
4355,Female,False,3.37,STEM,White,630.0,6.0,Consulting,Reject
3307,Male,False,3.29,STEM,Asian,700.0,5.0,PE/VC,Admit
3129,Female,False,3.11,Humanities,White,600.0,5.0,Investment Banking,Reject
5816,Male,False,3.31,Humanities,Asian,710.0,6.0,Financial Services,Admit
1448,Male,False,3.03,STEM,Asian,610.0,5.0,Technology,Reject
531,Female,True,3.13,Business,,650.0,5.0,Technology,Admit
2856,Male,False,3.45,STEM,Hispanic,750.0,4.0,Consulting,Admit
295,Male,False,2.95,Humanities,Asian,570.0,4.0,Consulting,Reject
2976,Male,False,3.21,STEM,White,680.0,5.0,Technology,Admit
2962,Male,False,3.17,Humanities,Asian,630.0,5.0,Technology,Reject
6182,Male,False,3.48,Humanities,Asian,710.0,5.0,Media/Entertainment,Admit
777,Male,False,3.18,Business,Black,610.0,5.0,Other,Reject
871,Female,True,3.37,Business,,640.0,7.0,Nonprofit/Gov,Reject
3528,Male,False,3.19,STEM,Black,650.0,6.0,PE/VC,Reject
1753,Male,True,3.0,STEM,,620.0,5.0,Nonprofit/Gov,Reject
5319,Male,False,3.32,Business,Asian,700.0,4.0,Technology,Admit
690,Male,False,3.3,Humanities,White,680.0,6.0,Health Care,Admit
166,Female,False,3.17,STEM,White,600.0,4.0,Nonprofit/Gov,Admit
52,Male,False,3.43,Business,Asian,650.0,4.0,Nonprofit/Gov,Reject
4246,Male,True,3.41,Humanities,,700.0,4.0,PE/VC,Admit
1143,Female,False,3.54,Humanities,Asian,710.0,4.0,Other,Admit
2028,Male,False,3.28,STEM,White,680.0,6.0,Consulting,Admit
1530,Female,True,3.19,Humanities,,680.0,4.0,Technology,Reject
3637,Male,True,3.26,Humanities,,610.0,5.0,Technology,Reject
179,Male,False,3.43,Business,Asian,680.0,3.0,Consulting,Reject
1655,Male,False,3.38,Humanities,Asian,680.0,4.0,Technology,Admit
6063,Male,True,3.29,STEM,,730.0,5.0,Technology,Reject
4469,Male,False,3.14,Humanities,Black,620.0,5.0,Other,Reject
384,Male,True,3.17,Business,,580.0,6.0,Consulting,Reject
3767,Male,False,3.13,STEM,Hispanic,610.0,6.0,Nonprofit/Gov,Reject
2824,Male,False,3.14,Business,Black,640.0,5.0,Consulting,Reject
4944,Female,False,3.36,Business,Other,700.0,6.0,Consulting,Admit
5212,Male,True,3.24,Business,,660.0,4.0,Real Estate,Reject
2880,Male,False,3.26,Humanities,Asian,640.0,4.0,Technology,Reject
498,Male,False,3.42,Business,White,720.0,3.0,PE/VC,Admit
2689,Male,False,3.36,Humanities,Other,760.0,6.0,Consulting,Admit
1982,Male,False,3.1,STEM,Black,690.0,3.0,PE/VC,Reject
1789,Female,True,3.25,Humanities,,710.0,6.0,Other,Admit
97,Male,False,3.08,Humanities,Asian,640.0,5.0,Technology,Reject
3349,Male,False,3.46,Business,Other,710.0,5.0,Health Care,Admit
1078,Female,True,3.45,Humanities,,690.0,3.0,PE/VC,Admit
6190,Male,False,3.49,Business,White,640.0,5.0,Other,Reject
5321,Female,False,3.17,STEM,Other,700.0,4.0,Health Care,Reject
3298,Female,False,3.17,Business,Hispanic,610.0,7.0,Technology,Reject
1118,Female,False,3.57,Business,White,680.0,4.0,PE/VC,Admit
482,Female,True,3.21,STEM,,590.0,6.0,PE/VC,Admit
4082,Female,False,3.43,Humanities,White,660.0,5.0,Health Care,Admit
2055,Female,True,3.35,Business,,750.0,7.0,Real Estate,Admit
1742,Female,True,3.47,STEM,,690.0,4.0,Technology,Admit
1665,Male,False,3.19,Business,White,660.0,3.0,Technology,Reject
1564,Female,False,3.38,Humanities,Hispanic,630.0,3.0,PE/VC,Reject
1319,Male,False,3.47,STEM,White,700.0,6.0,Investment Banking,Admit
4223,Female,False,3.6,Humanities,White,690.0,5.0,Technology,Admit
512,Female,True,3.47,Business,,650.0,4.0,Investment Banking,Admit
1618,Male,False,3.37,Humanities,Black,700.0,5.0,PE/VC,Admit
1689,Male,True,3.0,Humanities,,580.0,5.0,Consulting,Reject
3471,Male,False,3.27,Business,White,610.0,6.0,PE/VC,Reject
2921,Female,False,3.36,Humanities,Hispanic,690.0,5.0,PE/VC,Admit
1633,Male,False,2.82,Humanities,Black,570.0,6.0,Technology,Reject
4639,Male,False,3.4,STEM,White,730.0,6.0,Consulting,Admit
4638,Female,False,3.48,Business,Other,700.0,5.0,Consulting,Admit
6102,Male,True,3.28,Business,,600.0,5.0,Consulting,Reject
5910,Male,False,3.66,Business,White,770.0,5.0,Other,Admit
3301,Male,False,3.07,Humanities,Asian,650.0,4.0,Consulting,Reject
5614,Male,False,3.26,STEM,White,720.0,6.0,Nonprofit/Gov,Admit
191,Female,False,3.32,Humanities,White,730.0,5.0,Nonprofit/Gov,Admit
1090,Female,True,3.21,Humanities,,680.0,5.0,Nonprofit/Gov,Reject
1181,Female,False,3.25,STEM,White,670.0,5.0,Investment Banking,Reject
37,Male,False,3.5,STEM,Hispanic,720.0,5.0,Health Care,Admit
5099,Female,True,2.91,STEM,,590.0,5.0,Investment Management,Reject
1731,Male,False,3.54,Humanities,Asian,670.0,6.0,Financial Services,Reject
5604,Female,False,3.28,Humanities,White,720.0,5.0,Technology,Admit
4363,Female,True,3.15,STEM,,580.0,6.0,Consulting,Reject
5249,Male,True,3.01,Business,,660.0,5.0,Consulting,Reject
4868,Male,False,3.09,Humanities,Hispanic,580.0,4.0,Health Care,Reject
3716,Male,False,3.47,Humanities,Black,680.0,4.0,Consulting,Admit
2090,Male,False,3.26,STEM,Asian,600.0,7.0,Consulting,Reject
3292,Female,False,3.45,STEM,Black,720.0,4.0,Consulting,Admit
4282,Female,True,3.36,Business,,690.0,4.0,Nonprofit/Gov,Admit
374,Female,True,3.21,STEM,,600.0,4.0,Consulting,Admit
3522,Female,False,3.23,Business,Black,620.0,6.0,Consulting,Reject
3305,Male,False,3.49,Business,Black,690.0,4.0,Health Care,Admit
2810,Male,True,3.24,Humanities,,610.0,4.0,Investment Banking,Reject
870,Female,False,3.29,Humanities,Hispanic,690.0,3.0,Nonprofit/Gov,Reject
1323,Female,False,3.23,STEM,White,650.0,5.0,Investment Banking,Reject
3196,Male,False,3.08,STEM,Asian,630.0,6.0,PE/VC,Reject
4908,Male,False,3.19,Humanities,Asian,610.0,7.0,Technology,Reject
3912,Female,False,3.24,Business,Other,570.0,4.0,Financial Services,Reject
3871,Male,False,3.25,Humanities,Black,670.0,5.0,Technology,Reject
4341,Male,False,3.19,STEM,Asian,580.0,5.0,PE/VC,Reject
1450,Female,False,3.49,STEM,Black,680.0,4.0,Consulting,Admit
5510,Female,False,3.31,STEM,Black,610.0,5.0,Consulting,Reject
177,Female,False,3.25,Humanities,White,670.0,5.0,Consulting,Admit
3547,Female,True,3.11,Humanities,,640.0,5.0,PE/VC,Reject
4101,Male,False,3.32,Humanities,White,760.0,5.0,Consulting,Admit
3401,Female,False,3.46,Business,Black,780.0,5.0,Investment Banking,Admit
5277,Female,False,3.33,Business,White,660.0,5.0,Technology,Reject
3960,Female,False,3.35,Humanities,Hispanic,630.0,5.0,PE/VC,Reject
1257,Female,True,3.3,Humanities,,600.0,4.0,Health Care,Reject
1087,Male,False,3.35,STEM,Asian,720.0,5.0,PE/VC,Admit
3598,Male,True,3.35,Humanities,,730.0,6.0,Investment Management,Admit
2097,Female,False,3.13,Humanities,White,620.0,5.0,PE/VC,Reject
3124,Female,True,3.31,Humanities,,600.0,6.0,PE/VC,Reject
2619,Male,False,3.49,Business,White,720.0,5.0,Consulting,Admit
5407,Male,True,3.44,Business,,630.0,6.0,Consulting,Reject
2467,Male,False,3.35,STEM,White,730.0,5.0,Consulting,Admit
4607,Female,True,3.24,Humanities,,640.0,5.0,Consulting,Reject
5119,Female,False,3.31,STEM,White,710.0,5.0,Investment Banking,Admit
823,Male,True,3.26,Business,,680.0,7.0,Consulting,Admit
523,Male,False,3.32,STEM,Hispanic,690.0,4.0,Financial Services,Admit
4263,Male,False,3.15,Humanities,White,610.0,5.0,Consulting,Reject
2101,Male,False,3.26,Humanities,Black,630.0,5.0,PE/VC,Reject
1390,Male,False,3.06,Humanities,Hispanic,610.0,4.0,Nonprofit/Gov,Reject
2327,Male,True,3.06,Business,,570.0,7.0,PE/VC,Reject
3300,Male,True,3.43,STEM,,700.0,6.0,PE/VC,Admit
1899,Female,False,3.11,STEM,Asian,580.0,6.0,Consulting,Reject
3454,Male,False,3.35,Business,White,710.0,4.0,Consulting,Admit
3464,Male,False,3.27,STEM,White,620.0,5.0,Consulting,Reject
323,Female,False,3.36,Humanities,Black,650.0,6.0,Technology,Reject
467,Male,False,3.35,Business,White,760.0,5.0,Health Care,Admit
2957,Female,True,3.4,Business,,650.0,7.0,PE/VC,Reject
3731,Male,False,3.43,STEM,Asian,660.0,5.0,Financial Services,Reject
4965,Male,False,3.38,Humanities,White,660.0,5.0,Financial Services,Admit
1580,Female,True,3.4,Humanities,,700.0,5.0,PE/VC,Admit
3444,Female,False,3.31,Humanities,White,690.0,5.0,Consulting,Admit
4834,Male,True,3.37,STEM,,670.0,7.0,Financial Services,Reject
712,Female,False,3.51,Humanities,Other,690.0,4.0,Consulting,Admit
3792,Male,True,3.4,STEM,,720.0,7.0,Consulting,Admit
5495,Female,True,3.17,Business,,650.0,5.0,Real Estate,Reject
4630,Female,False,3.32,Humanities,Black,620.0,4.0,PE/VC,Reject
2438,Male,False,3.18,Business,Asian,620.0,7.0,Health Care,Reject
1990,Male,False,3.23,STEM,Asian,680.0,5.0,PE/VC,Admit
5731,Male,False,3.31,STEM,Asian,760.0,5.0,Technology,Admit
3803,Male,False,3.48,Humanities,White,690.0,4.0,Investment Management,Admit
2369,Female,False,3.32,Business,Hispanic,670.0,6.0,Investment Banking,Reject
5955,Male,False,3.36,Humanities,Asian,700.0,6.0,Other,Admit
2036,Male,False,3.26,Business,Black,660.0,5.0,Technology,Admit
2253,Male,False,2.99,Business,White,570.0,6.0,PE/VC,Reject
2655,Male,True,3.2,Business,,700.0,7.0,Technology,Reject
3857,Female,True,3.54,Business,,620.0,4.0,Consulting,Reject
